temperature	PNCA	NAPRT	NMNAT1-NaMN	NADS	SIRT	NAMPT	NMNAT1-NMN	NT5-NaMN	NT5-NMN	NRK1-NMN	PNP-NR	NRK1-NaMN	PNP-NAR	NMN thermolysis	NaMN thermolysis	NAR thermolysis	NR thermolysis	NAD thermolysis	pathway	objective
80.0	1.3036252931641535e-12	1.3532964823979317e-12	1.3036252931641539e-12	1.3036252931641537e-12	5.369098041290302e-13	2.3020896586552776e-12	1.6576907335533095e-12	1.933533884190642e-15	3.3137653737583103e-16	3.612839430385175e-18	2.912281865556085e-21	2.501272887599119e-16	2.0162820869524464e-19	6.440711614040226e-13	4.7987782637774006e-14	1.6832049685462318e-15	3.2776078566358026e-16	2.4244062225884333e-12	PNCA	min_ratio
80.0	1.2542990994878676e-08	1.4686214625627935e-08	1.2542990994878672e-08	1.254299099487867e-08	1.5388081758851676e-15	4.5447620341366924e-17	-1.4874147947106505e-09	9.340445396806516e-14	8.551958116372411e-16	8.551934867222625e-16	3.357075162714915e-23	9.32469432799677e-14	3.660423076042144e-21	1.4874148401559457e-09	2.1432236307270725e-09	1.8532016281379862e-20	2.291344235411938e-21	1.1055574661359846e-08	PNCA	min_ratio
80.0	1.153098745570143e-06	1.1534043328646731e-06	1.1530987455701434e-06	1.1530987455701432e-06	1.1431122133646624e-06	7.373868618669259e-16	-1.7265715709194443e-09	1.1981129403927983e-11	8.967849653994732e-13	4.5231956055626345e-14	2.397935370000564e-13	1.6231572335508172e-12	8.70972622064799e-12	1.7257207552978554e-09	2.952293223598912e-10	1.6482459496128038e-12	6.117594723437907e-13	8.259960634560789e-09	PNCA	min_ratio
80.0	5.70199267115647e-15	9.923054978158725e-15	5.70199267115647e-15	5.70199267115647e-15	2.0036610146684426e-14	4.20467618908094e-14	1.447296710195777e-14	5.86124251449498e-20	4.889193409543719e-21	1.8318401658827032e-25	3.8880329730260497e-25	2.9562389889143477e-23	6.274540150494639e-23	2.7573789899841394e-14	4.221003724139829e-15	5.851948343576039e-20	4.888621422229827e-21	1.3834962642981565e-16	PNCA	min_ratio
80.0	1.3014579299968864e-14	1.3104151330494902e-14	1.301457929996892e-14	1.3014579299968919e-14	5.447618192663133e-19	6.792647448298474e-13	5.527921760819354e-13	1.5682135235532442e-22	2.827455962983693e-21	2.2182034482684887e-21	1.1095037794347907e-27	1.9649456641468862e-22	9.828289837237755e-29	1.264725681386592e-13	8.957202711536587e-17	4.00320493108875e-24	6.0925140521142445e-22	5.658062106200855e-13	PNCA	min_ratio
80.0	2.8998968116899265e-06	2.903159885548129e-06	2.8998968116899278e-06	2.899896811689927e-06	2.889669225619342e-06	8.711290726504257e-13	-1.763959656416106e-09	6.203440091531628e-16	4.502960435948319e-18	1.5354168694347731e-18	2.967254019180014e-18	2.1157099449623054e-16	4.088693411359754e-16	1.7648307825209445e-09	3.2630734493894107e-09	2.9594533835721e-21	2.8954733353033574e-22	8.463626414169583e-09	PNCA	min_ratio
80.0	7.432123479585973e-08	7.432138719688316e-08	7.432123479585983e-08	7.432123479585971e-08	5.851004754442598e-08	3.29989683019756e-17	-2.7330966703680444e-09	3.051461526904085e-20	6.96563943904515e-18	6.936627770899977e-18	6.599596378039411e-27	1.6769991604258772e-17	1.595518449441347e-26	2.7330967071819078e-09	1.5240101822403947e-13	5.202584841091765e-21	2.9011661545535275e-20	1.3078090577221776e-08	PNCA	min_ratio
80.0	2.7371411561430262e-08	2.7371649178010958e-08	2.737141156143029e-08	2.737141156143026e-08	3.13836940893558e-10	9.2167526752931e-18	-4.6780671814139155e-09	4.476641418450588e-15	1.1405190625861134e-12	1.2977639068297431e-18	1.1404385172447628e-12	5.094197879956999e-21	4.476637998565537e-15	4.67692667320698e-09	2.3313994437194937e-13	2.3074282684406653e-20	7.924757744383399e-17	2.2379507438781653e-08	PNCA	min_ratio
80.0	9.273869711778674e-09	1.091951126482405e-08	9.273869711778674e-09	9.273869711778674e-09	2.0103048729991583e-15	1.2835369791082776e-12	-1.0467598359279732e-09	3.2088942528400884e-16	2.6763118634262746e-18	4.4075175459264846e-20	2.6316875438674833e-18	5.285379400430766e-18	3.1558506547737816e-16	1.0480433702748446e-09	1.6456412374245383e-09	4.884617432865787e-21	5.49144101646348e-22	8.22710786554583e-09	PNCA	min_ratio
80.0	5.703335801973591e-07	5.70370876174277e-07	5.703335801973592e-07	5.703335801973593e-07	5.603760823507408e-07	1.2500187284925595e-12	-1.7201690024215693e-09	7.463096266694585e-18	4.392417350268894e-18	3.6634711512004744e-18	2.2940609885852405e-20	7.380919070792575e-18	4.62192216294475e-20	1.7214190204155667e-09	3.7295976766164294e-11	1.055086147039184e-19	7.060055891825664e-19	8.237328844202262e-09	PNCA	min_ratio
80.0	9.25475280638429e-09	1.0900823738654249e-08	9.254752806384287e-09	9.254752806384287e-09	2.2776267438441437e-15	9.61781618762209e-15	-1.0432306299478327e-09	7.118076584678566e-14	5.908246095550954e-16	6.230272264708426e-18	1.7979165154136608e-16	2.052517532301737e-15	5.923547752791746e-14	1.0432396631696828e-09	1.6460018040216486e-09	9.892770776325005e-15	4.048026857490209e-16	8.21151989880971e-09	PNCA	min_ratio
80.0	3.923061479169495e-06	3.925508976706402e-06	3.923061479660225e-06	3.923061480006966e-06	3.9107579037293515e-06	7.647940179459728e-12	-2.1185758673420383e-09	1.390314322589141e-15	1.599879809263869e-17	1.5956858249615827e-17	1.4780771342348637e-22	1.3902545874980667e-15	1.2877870371263632e-20	2.126223710315362e-09	2.4474975366791625e-09	2.7008631458353496e-19	4.1792034538286516e-20	1.0184999670862813e-08	PNCA	min_ratio
80.0	8.52851389897052e-15	2.2315470954898962e-11	8.528513898928088e-15	8.528513898971132e-15	2.034258398699331e-15	1.715571326514102e-11	2.2656659789046285e-13	2.2306121007335294e-11	1.688044049669436e-11	3.168898679248239e-19	1.6878632333050324e-11	4.187854186391825e-19	2.230594328631993e-11	4.87064874428915e-14	8.218524501171454e-16	1.7721768896619268e-16	1.807846754173151e-15	2.330608533939055e-13	PNCA	min_ratio
80.0	2.4545513996980154e-05	2.4546403283874345e-05	2.4545513996980218e-05	2.4545513996980154e-05	2.453521902804521e-05	1.0738528996952823e-16	-1.779560211246684e-09	1.6412979425323607e-10	4.245976947242704e-12	4.2458659304160786e-12	7.820732461028574e-19	1.6412944804659865e-10	3.0232125182928487e-17	1.7795602077089547e-09	8.892865478786426e-10	3.1608355336577687e-16	1.1023475337760021e-16	8.515408723603215e-09	PNCA	min_ratio
80.0	1.3231542269713649e-08	1.5792701276291647e-08	1.3231542269713642e-08	1.3231542269713647e-08	1.632242861099545e-14	5.944042250923265e-15	-1.5065373463820855e-09	4.922524423591087e-16	3.845096370950708e-18	2.184414485383636e-24	8.555053173342243e-21	3.6681991843608306e-21	1.4366208009584465e-17	1.5065432865792432e-09	2.5611585143292256e-09	4.778825662311674e-16	3.83653913336288e-18	1.1724988600902946e-08	PNCA	min_ratio
80.0	3.5041326438407296e-05	3.5041976501039594e-05	3.5041326438407296e-05	3.5041326438407296e-05	3.503090942535038e-05	6.016743501308818e-15	-1.8006482882149531e-09	3.3829626190998646e-14	1.2067233961504974e-15	1.2063957330614499e-15	2.437855475155006e-19	3.3902847172479494e-14	6.851005805437948e-18	1.8006543045867549e-09	6.500626252638601e-10	1.7484539025174728e-19	8.387754153027103e-20	8.616364768742102e-09	PNCA	min_ratio
80.0	5.635971169626286e-16	1.161539437676428e-08	5.635971169626287e-16	5.635971169626289e-16	5.635742698246114e-16	2.602924778822733e-18	-3.31221967844557e-24	1.1616572452277173e-08	2.6023297472315105e-18	1.9665161580351054e-21	4.355610301041145e-22	1.3248390377173919e-12	2.1771235138197154e-11	2.5648599689357624e-21	1.4619992770646626e-13	1.1593476378101258e-08	2.599927670043372e-18	2.2843825797730583e-20	PNCA	min_ratio
80.0	2.1628865250739923e-07	2.1710400909817304e-07	2.162886525075242e-07	2.1628865250739923e-07	2.063448016725829e-07	1.8629407465958098e-16	-1.718876873465952e-09	3.4239524413907514e-15	9.320914979282676e-17	5.769587749468538e-17	3.498255831713827e-19	3.2569681289688725e-15	1.974789319114927e-17	1.7188770242609152e-09	8.15356423787026e-10	1.4723896497790604e-16	3.5163446714970003e-17	8.224973961336178e-09	PNCA	min_ratio
80.0	1.25744961094292e-06	1.257468786484068e-06	1.2574496109429196e-06	1.25744961094292e-06	1.230503838864334e-06	4.4520973334788404e-13	-4.657467455543522e-09	3.550152405645246e-14	1.0974455541004324e-13	5.677046391925208e-16	9.333886455627272e-17	2.302321476292226e-15	3.7860606791774767e-16	4.6578034884204786e-09	1.914234194519628e-11	3.282059649660417e-14	1.0908351190629443e-13	2.2288304623047752e-08	PNCA	min_ratio
80.0	1.4346050779538196e-14	1.4347337527225833e-14	1.434605077953802e-14	1.4346050779538196e-14	1.0743576354439118e-17	1.3439871188556387e-16	-2.3668032048408547e-15	2.1410406089535858e-23	5.314399178800034e-22	2.929270217140509e-26	5.029045428825428e-25	1.5830827708944902e-26	2.7178766662878505e-25	2.501201385358375e-15	1.2867262929410109e-18	2.1282632281990846e-23	5.309077206349495e-22	1.1968503998300318e-14	PNCA	min_ratio
80.0	5.301069479781146e-15	2.488516276470943e-13	5.301069479768955e-15	5.301069479781146e-15	2.2109335410643288e-20	2.847099221572736e-16	-6.929258457581187e-16	1.342897050965288e-13	1.510574037104768e-17	3.850863376379677e-23	2.3370619593588073e-20	4.523161773550281e-18	2.7478168163479735e-15	9.625300660530533e-16	1.0926537623255786e-13	1.3153736511914554e-13	1.5082331242820323e-17	4.6081215246875426e-15	PNCA	min_ratio
80.0	8.394264540051132e-05	8.394330663456087e-05	8.394264540051133e-05	8.39426454005113e-05	8.39326239356126e-05	2.8314008449525005e-16	-1.7322786205781753e-09	1.309840753964321e-16	4.420071847792687e-18	4.2405281931217185e-18	1.7952853816458977e-19	-2.0642834817649565e-17	-8.739425348938278e-19	1.7322789035456483e-09	6.612340502602325e-10	-5.4583566715803256e-24	1.5116470971691085e-23	8.28918627814911e-09	PNCA	min_ratio
80.0	2.8924692817163074e-07	2.8924711758550236e-07	2.8924692817163084e-07	2.8924692817163084e-07	2.6220098518468874e-07	2.521448501035736e-16	-4.675119329323444e-09	2.3427771724545887e-17	7.34378963516537e-15	6.108935578562076e-15	8.369304789320812e-17	2.2795733532793044e-17	3.1230370028184377e-19	4.675118355756188e-09	1.8941324065351638e-13	3.18629462020412e-19	1.1511610087100883e-15	2.2370823648476565e-08	PNCA	min_ratio
80.0	2.704939590530716e-08	2.704962789479376e-08	2.7049395905307183e-08	2.7049395905307196e-08	7.033673164770207e-13	3.9581862065211536e-16	-4.675591496748616e-09	4.6450210153130394e-20	1.1889486386825199e-17	6.100611420331114e-29	1.1889379239968996e-17	-1.2038578779946052e-29	-2.3461784198876745e-18	4.675591881476364e-09	2.3198944011478636e-13	-1.568346130779575e-24	1.071464896312508e-22	2.2373101040443494e-08	PNCA	min_ratio
80.0	1.9056987008693872e-07	1.9094379968406654e-07	1.9056987008693888e-07	1.9056987008693864e-07	1.8059223414663465e-07	4.286035620381639e-14	-1.7229528342730456e-09	7.441676849251031e-17	4.396432366156591e-18	4.36428936131839e-18	8.58800607212471e-22	7.433126389203342e-17	1.4626833671747428e-20	1.7229956945974963e-09	3.739295970737377e-10	3.952257265018856e-20	3.128420423098819e-20	8.254683106030565e-09	PNCA	min_ratio
80.0	1.779252421149563e-08	2.0475438053832322e-08	1.7792524211495623e-08	1.7792524211495627e-08	6.93845969918344e-09	1.470122531251457e-16	-1.3797869852464876e-09	1.5292860863720579e-12	1.0466384366203769e-14	8.79184097322698e-15	1.6722072954303876e-15	1.2848772317360509e-12	2.4438357080208546e-13	1.3797854577153477e-09	2.6826694334473827e-09	2.5324155981519355e-17	2.3360975464019177e-18	9.474277527065697e-09	PNCA	min_ratio
80.0	5.265895779157329e-07	5.274080193845073e-07	5.265895779166906e-07	5.265895779157328e-07	5.166545324949806e-07	3.3010980092410723e-15	-1.7173532715411985e-09	1.547518807960777e-15	4.1933844612488815e-17	3.875424550850755e-17	2.6471703122496942e-18	1.4493660311792881e-15	9.900125059477847e-17	1.7173565701852237e-09	8.184413682961802e-10	1.4770066257606993e-18	5.324287917315782e-19	8.217692148485366e-09	PNCA	min_ratio
80.0	9.70335446448057e-07	9.704076461486463e-07	9.703354464480566e-07	9.70335446448057e-07	9.602897996676878e-07	7.301189896490678e-17	-1.7363249407553771e-09	1.4439278242824078e-17	4.4303750158956025e-18	4.3319995238908374e-18	2.2378531888432514e-26	1.4457105805300935e-17	7.468348081203995e-26	1.7363250136701837e-09	7.219970056517245e-11	2.435240691129973e-20	9.837546962623564e-20	8.30932183961226e-09	PNCA	min_ratio
80.0	1.0391301406667309e-05	1.039133582066373e-05	1.0391301406667282e-05	1.0391301406667307e-05	1.038120676842496e-05	5.925349650334845e-12	-1.7400425007791927e-09	7.17932734121267e-12	4.64422167594931e-12	4.643477003277427e-12	1.2561502299451786e-18	7.1793111981873536e-12	1.942142809839775e-18	1.7459671047846604e-09	3.4413909223457894e-11	8.525775683262958e-17	7.434165216534415e-16	8.354595742535703e-09	PNCA	min_ratio
80.0	4.57158951278701e-05	4.571775583442974e-05	4.5715895127870106e-05	4.5715895127870106e-05	4.570590323439734e-05	2.6158682560690495e-17	-1.7271028230041404e-09	3.6159073044401104e-16	4.40689119456847e-18	1.6641338010756665e-19	1.472599739992224e-18	3.262618359806079e-17	2.887107038020566e-16	1.7271028449217075e-09	1.8607062306679105e-09	4.025197884171015e-17	2.7678780744686795e-18	8.264790649751128e-09	PNCA	min_ratio
80.0	0.00023455029425653505	0.00023455251186326197	0.00023455029425653492	0.000234550294256535	0.00023453986667937258	3.3889965996341734e-13	-1.80219162989579e-09	3.775968154230911e-12	4.052379313979334e-14	4.0471793517632795e-14	5.1140605749887823e-17	3.7707961075182206e-12	4.764819864316291e-15	1.8025304775565255e-09	2.2176019561790756e-09	5.936687564723134e-18	8.590164106981013e-19	8.625385532541102e-09	PNCA	min_ratio
80.0	5.523432969296923e-08	5.527583051824207e-08	5.5234329692841345e-08	5.523432969296923e-08	4.5062033732859104e-08	5.492797775533633e-18	-1.7583669707897804e-09	5.610867084436356e-17	3.031477638621002e-17	2.3218176636202274e-20	1.2433132991946682e-21	5.735737960821513e-19	3.0714393653510333e-20	1.7583669451314331e-09	4.1500769737750953e-11	5.5504381769858864e-17	3.029031489627463e-17	8.41392899017993e-09	PNCA	min_ratio
80.0	4.824632767841855e-08	4.9056521661855144e-08	4.824632767564958e-08	4.824632767841854e-08	3.825593394204958e-08	1.1977282408881512e-12	-1.7259329212161625e-09	4.0737037722938714e-12	1.1212925733916802e-13	1.1212241909218105e-13	3.141899859585606e-18	4.073780049080978e-12	1.1415567028732822e-16	1.7271306406118194e-09	8.101938593190621e-10	9.961850345288446e-18	3.696347127393006e-18	8.264460817159786e-09	PNCA	min_ratio
80.0	8.081479404735942e-08	8.081635803595848e-08	8.081479404735909e-08	8.081479404735942e-08	7.037821036523709e-08	1.047115236116393e-13	-1.863172623268148e-09	1.1860218316621002e-12	7.159602093784212e-11	1.4582913629482817e-14	7.15741004115968e-11	2.415968385676244e-16	1.1857716875551738e-12	1.7916958986807707e-09	3.782083820245283e-13	9.016999965590983e-18	7.337612615833905e-15	8.573411056940981e-09	PNCA	min_ratio
80.0	4.385294953795631e-07	4.387604797751237e-07	4.38529495379563e-07	4.3852949537956305e-07	4.2859332695758805e-07	1.7873820110258438e-16	-1.7167450531246824e-09	4.607559429187905e-17	4.380515406263573e-18	3.87686808235382e-19	9.08291692215756e-25	2.6122544899988492e-17	6.120119011048173e-23	1.7167452278693367e-09	2.3098437560433928e-10	1.9956170619532366e-17	3.992827689736499e-18	8.21942336885089e-09	PNCA	min_ratio
80.0	1.3410977920164564e-07	1.3411648005684176e-07	1.3410977920164558e-07	1.3410977920164566e-07	1.0712432890501259e-07	9.668333934300401e-15	-4.664532145232729e-09	1.3415405436968512e-18	1.1861539329704525e-17	2.295639616329741e-22	1.1860180628792749e-17	2.806723603574692e-23	1.4500642294496762e-18	4.664541801687886e-09	6.700853854641661e-12	1.0240111126678007e-23	1.1291369501431978e-21	2.2320918151417772e-08	PNCA	min_ratio
80.0	2.5195625799466e-05	2.519648038769272e-05	2.519562579946601e-05	2.5195625799465998e-05	2.5184501463652058e-05	4.712234598763804e-15	-1.9229106657233615e-09	1.6875924305424506e-16	4.9054104018536644e-18	4.905348280174418e-18	1.1442540613493427e-26	1.7029398055511686e-16	3.9723902920679007e-25	1.9229153779554766e-09	8.54588226725641e-10	1.599391367894941e-22	6.211023671485447e-23	9.201425148215627e-09	PNCA	min_ratio
80.0	2.8879683669113306e-08	2.887973109000921e-08	2.8879683669113282e-08	2.8879683669113302e-08	1.8203538420361237e-09	5.1048772608541434e-17	-4.6774329133697005e-09	9.494901010326597e-21	1.1894142629996614e-17	3.940603809403113e-21	1.1106452919155542e-17	3.3138015451973904e-24	9.339832829959561e-21	4.677432956462684e-09	4.742088641677503e-14	4.888807040076971e-23	7.837491070316657e-19	2.238189690977307e-08	PNCA	min_ratio
80.0	1.1717561602321436e-08	1.171761427172778e-08	1.1717561602321436e-08	1.171756160232144e-08	1.5122168546963237e-09	9.115744418426834e-19	-1.7640742768651974e-09	9.852288298711966e-16	4.20510583003878e-13	4.1828140278658843e-13	2.2300442869399627e-16	9.843592189211077e-16	5.248051104592895e-19	1.7640720484287189e-09	5.2668531339328913e-14	3.5019961582566733e-19	2.0061757885954696e-15	8.441270470927753e-09	PNCA	min_ratio
80.0	1.3372559374657357e-08	1.5943628787799104e-08	1.3372559374657352e-08	1.3372559374657357e-08	2.958996578976545e-13	1.9497381415762434e-15	-1.5250012163503433e-09	4.940805668104189e-16	3.892127215161175e-18	7.799605714370784e-23	3.891239296808189e-18	9.902538284845846e-21	4.940396672021055e-16	1.525003162196436e-09	2.5710689190710886e-09	7.627449657838181e-21	8.099222958414831e-22	1.1847262258649113e-08	PNCA	min_ratio
80.0	5.624678216032834e-06	5.626834876072973e-06	5.6246782160328355e-06	5.624678216032835e-06	5.60550524625112e-06	6.268512974731868e-13	-3.3701985690535158e-09	1.3336561458469552e-09	6.897127674133829e-11	1.537338862026942e-15	1.568788568064728e-17	3.734308287842371e-14	3.9967140050923286e-15	3.3018556809449275e-09	8.230412373744324e-10	1.333614806050114e-09	6.896972371459056e-11	1.580277121266411e-08	PNCA	min_ratio
80.0	5.030575671292144e-07	5.062426738642184e-07	5.030575671292142e-07	5.030575671292142e-07	4.924278061799058e-07	2.844705630311845e-15	-1.8185510256117412e-09	6.062534715734767e-16	4.6397446589337386e-18	1.5483620295899634e-20	4.592538658629138e-18	2.0360551641905886e-18	6.039067024218282e-16	1.8185538656931549e-09	3.1851061307869584e-09	3.0941752377072755e-19	3.172238000870064e-20	8.811209923696408e-09	PNCA	min_ratio
80.0	3.556638740995794e-15	3.5572988300365115e-15	3.556638740994954e-15	3.55663874099585e-15	1.5973932655295417e-12	1.5943157761612406e-12	1.5942323286653767e-12	2.547524822611043e-25	4.1123919898192167e-25	4.0564272351945814e-29	4.1107056957768173e-25	2.574290181837803e-24	2.608736382906036e-20	8.344749543316959e-17	6.600913019402195e-19	6.028471933274141e-25	1.280652550964123e-28	3.9570187685073667e-16	PNCA	min_ratio
80.0	2.7131228642433585e-08	2.7131252522428628e-08	2.7131228642433568e-08	2.713122864243358e-08	7.120935361045928e-11	1.0283564009503576e-15	-4.6775524415533546e-09	5.731999413323171e-19	1.4259539358774544e-15	3.2786718125692084e-19	3.2796356258247664e-18	1.7224008316279167e-21	1.7229057834341212e-20	4.67755203575922e-09	2.3879423571570445e-14	5.542471066628673e-19	1.4223464330703728e-15	2.2382466855794237e-08	PNCA	min_ratio
80.0	7.762780325451154e-11	7.766530297418492e-11	7.762780325451157e-11	7.762780325451154e-11	7.67990203912626e-11	3.186460705568134e-15	-1.4050392994811097e-13	8.541940104678243e-18	4.1804047630757284e-19	8.488634379225978e-22	1.2957355550990301e-21	2.197654046656936e-19	3.3545780520954545e-19	1.4368997346208197e-13	3.7491397498853454e-14	7.986716238578235e-18	4.158958773145511e-19	6.882789333008225e-13	PNCA	min_ratio
